,iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,race,imprace,imprelig,from,goal,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
43,5,5,0,9,1,1,10,4,2,4,14.0,1,0.08,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,6.0,8.0,6.0,8.0,10.0,10.0,7.0,7.0,1.0,21.0,Law,1.0,2.0,8.0,1.0,Bowdoin College,2.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,1,8.0,5.0,5.0,7.0,7.0,9.0,8.0,2.0,1.0
44,5,5,0,9,1,1,10,4,4,5,15.0,0,-0.16,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,0,5.0,9.0,9.0,7.0,9.0,5.0,5.0,7.0,2.0,21.0,Law,1.0,2.0,8.0,1.0,Bowdoin College,2.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,0,6.0,7.0,7.0,5.0,4.0,8.0,7.0,4.0,2.0
45,5,5,0,9,1,1,10,4,3,6,16.0,0,0.06,1,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,0,5.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,2.0,21.0,Law,1.0,2.0,8.0,1.0,Bowdoin College,2.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,1,5.0,6.0,7.0,5.0,7.0,8.0,7.0,3.0,2.0
46,5,5,0,9,1,1,10,4,8,7,17.0,0,-0.05,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,21.0,Law,1.0,2.0,8.0,1.0,Bowdoin College,2.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,1,6.0,6.0,8.0,5.0,5.0,6.0,6.0,3.0,2.0
47,5,5,0,9,1,1,10,4,9,8,18.0,0,0.07,1,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,2.0,21.0,Law,1.0,2.0,8.0,1.0,Bowdoin College,2.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,1,5.0,5.0,7.0,6.0,7.0,5.0,6.0,4.0,2.0
48,5,5,0,9,1,1,10,4,5,9,19.0,1,-0.13,1,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,5.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,2.0,21.0,Law,1.0,2.0,8.0,1.0,Bowdoin College,2.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,1,7.0,5.0,7.0,8.0,7.0,9.0,9.0,4.0,2.0
49,5,5,0,9,1,1,10,4,6,10,20.0,0,-0.06,1,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,3.0,10.0,7.0,7.0,10.0,5.0,4.0,10.0,2.0,21.0,Law,1.0,2.0,8.0,1.0,Bowdoin College,2.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,1,9.0,6.0,7.0,9.0,6.0,5.0,10.0,3.0,2.0
50,6,6,0,11,1,1,10,8,5,1,11.0,0,0.33,0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,9.0,8.0,9.0,8.0,4.0,7.0,4.0,2.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,1,6.0,9.0,7.0,6.0,7.0,6.0,6.0,6.0,2.0
51,6,6,0,11,1,1,10,8,4,2,12.0,0,0.37,0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,8.0,10.0,6.0,7.0,6.0,7.0,4.0,2.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,1,6.0,9.0,9.0,6.0,8.0,2.0,7.0,6.0,2.0
52,6,6,0,11,1,1,10,8,1,3,13.0,0,-0.51,1,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,0,4.0,7.0,9.0,4.0,3.0,2.0,6.0,2.0,1.0
53,6,6,0,11,1,1,10,8,6,4,14.0,1,0.12,0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,6.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,2.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,1,8.0,6.0,7.0,8.0,2.0,8.0,9.0,4.0,2.0
54,6,6,0,11,1,1,10,8,8,5,15.0,0,0.35,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,7.0,9.0,7.0,9.0,6.0,9.0,2.0,1.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,0,5.0,4.0,8.0,8.0,4.0,2.0,4.0,3.0,1.0
55,6,6,0,11,1,1,10,8,7,6,16.0,0,0.19,0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,2.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,0,3.0,7.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0
56,6,6,0,11,1,1,10,8,2,7,17.0,0,0.47,0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,5.0,6.0,8.0,4.0,5.0,4.0,3.0,3.0,2.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,1,8.0,8.0,8.0,8.0,3.0,4.0,8.0,7.0,2.0
57,6,6,0,11,1,1,10,8,3,8,18.0,0,0.03,0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,6.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,2.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,0,4.0,8.0,9.0,2.0,8.0,3.0,5.0,5.0,2.0
58,6,6,0,11,1,1,10,8,9,9,19.0,1,0.46,0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,2.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,1,7.0,6.0,8.0,8.0,6.0,9.0,9.0,6.0,2.0
59,6,6,0,11,1,1,10,8,10,10,20.0,0,0.43,0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,10.0,10.0,6.0,10.0,7.0,6.0,7.0,2.0,23.0,law,1.0,4.0,1.0,1.0,MD,1.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,1,8.0,9.0,9.0,9.0,10.0,7.0,9.0,8.0,2.0
60,7,7,0,13,1,1,10,5,2,1,11.0,0,0.19,0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,4.0,2.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,0,4.0,8.0,8.0,5.0,7.0,4.0,7.0,4.0,2.0
61,7,7,0,13,1,1,10,5,1,2,12.0,0,0.21,0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,1,7.0,9.0,10.0,6.0,6.0,5.0,8.0,4.0,1.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,0,6.0,6.0,8.0,4.0,9.0,4.0,7.0,3.0,1.0
62,7,7,0,13,1,1,10,5,8,3,13.0,0,0.52,1,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,0,3.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,1.0
63,7,7,0,13,1,1,10,5,3,4,14.0,1,-0.46,0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,1.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,1,7.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,1.0
64,7,7,0,13,1,1,10,5,5,5,15.0,0,-0.27,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,8.0,7.0,9.0,6.0,9.0,5.0,8.0,4.0,2.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,0,4.0,7.0,7.0,4.0,8.0,5.0,5.0,6.0,1.0
65,7,7,0,13,1,1,10,5,4,6,16.0,0,0.59,0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,2.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,0,4.0,8.0,7.0,4.0,5.0,4.0,5.0,5.0,2.0
66,7,7,0,13,1,1,10,5,9,7,17.0,0,0.31,0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,7.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,2.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,1,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,2.0
67,7,7,0,13,1,1,10,5,10,8,18.0,0,0.08,0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,1,8.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,2.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,0,5.0,7.0,8.0,5.0,9.0,5.0,5.0,7.0,2.0
68,7,7,0,13,1,1,10,5,6,9,19.0,1,-0.34,0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,9.0,7.0,9.0,9.0,9.0,10.0,9.0,9.0,2.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,1,6.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,2.0
69,7,7,0,13,1,1,10,5,7,10,20.0,0,-0.16,0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,2.0,22.0,Law,1.0,4.0,2.0,4.0,Southern California,1.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,1,8.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0,2.0
70,8,8,0,15,1,1,10,10,7,1,11.0,0,-0.03,1,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,8.0,7.0,6.0,6.0,6.0,5.0,7.0,4.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,5.0,8.0,7.0,4.0,7.0,5.0,4.0,5.0,2.0
71,8,8,0,15,1,1,10,10,6,2,12.0,1,-0.11,1,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,1,8.0,8.0,10.0,7.0,6.0,5.0,9.0,4.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,2.0
72,8,8,0,15,1,1,10,10,3,3,13.0,1,0.42,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,5.0,8.0,8.0,6.0,7.0,7.0,5.0,5.0,2.0
73,8,8,0,15,1,1,10,10,8,4,14.0,1,-0.4,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,8.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,2.0
74,8,8,0,15,1,1,10,10,10,5,15.0,1,-0.23,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,9.0,8.0,9.0,7.444444444444445,7.0,9.0,7.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,2.0
75,8,8,0,15,1,1,10,10,9,6,16.0,1,0.28,1,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,2.0
76,8,8,0,15,1,1,10,10,4,7,17.0,0,0.05,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,4.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,6.0,7.0,8.0,5.0,7.0,7.0,6.0,6.0,2.0
77,8,8,0,15,1,1,10,10,5,8,18.0,1,0.17,1,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,5.0,6.0,7.0,4.0,5.0,6.0,5.0,4.0,2.0
78,8,8,0,15,1,1,10,10,1,9,19.0,1,-0.47,1,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,8.0,7.0,8.0,10.0,8.0,10.0,8.0,8.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,8.0,8.0,5.0,9.0,8.0,9.0,7.0,10.0,2.0
79,8,8,0,15,1,1,10,10,2,10,20.0,1,-0.21,1,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,2.0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,"London, England",1.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,1,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,2.0
80,9,9,0,17,1,1,10,1,8,1,11.0,0,0.19,0,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,8.0,7.0,8.0,7.0,5.0,6.0,4.0,2.0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,"Palm Springs, California",1.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,1,8.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0,2.0
81,9,9,0,17,1,1,10,1,7,2,12.0,1,0.03,0,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,1,8.0,8.0,10.0,7.0,6.0,5.0,8.0,4.0,2.0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,"Palm Springs, California",1.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,2.0
82,9,9,0,17,1,1,10,1,4,3,13.0,1,0.68,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,"Palm Springs, California",1.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,1,5.0,10.0,10.0,6.0,6.0,6.0,8.0,5.0,2.0
83,9,9,0,17,1,1,10,1,9,4,14.0,1,-0.26,0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,2.0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,"Palm Springs, California",1.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,1,10.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,2.0
84,9,9,0,17,1,1,10,1,1,5,15.0,1,-0.01,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,7.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,2.0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,"Palm Springs, California",1.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,1,5.0,10.0,8.0,8.0,5.0,5.0,5.0,5.0,2.0
85,9,9,0,17,1,1,10,1,10,6,16.0,1,0.42,0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,2.0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,"Palm Springs, California",1.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,1,8.0,9.0,9.0,7.0,6.0,5.0,6.0,5.0,2.0
86,9,9,0,17,1,1,10,1,5,7,17.0,1,0.21,0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,1,8.0,6.0,7.0,8.0,6.0,5.0,8.0,4.0,2.0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,"Palm Springs, California",1.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,1,6.0,8.0,9.0,6.0,6.0,6.0,7.0,5.0,2.0
